
RULES:
S: (9) [D] $In $Vr $Vr $Ch $Vr $Vr $Vr $Ou 
Ou: (6) $A $B $A V | $A 
Ch: (7) $A $A $B $A V | $A 
Vr: (8) $A $A $B $A V | | $A 
In: (4) $A $A $A $A 
B: (5) IV bIII | IV | 
A: (5) I IV | I | 

Raw chord progression:
[D] I IV | I | . IV | I | . IV | I | . IV | I | . IV | I | . IV | I | IV bIII | IV | I IV | I | V | | I IV | I | . IV | I | . IV | I | IV bIII | IV | I IV | I | V | | I IV | I | . IV | I | . IV | I | IV bIII | IV | I IV | I | V | I IV | I | . IV | I | . IV | I | IV bIII | IV | I IV | I | V | | I IV | I | . IV | I | . IV | I | IV bIII | IV | I IV | I | V | | I IV | I | . IV | I | . IV | I | IV bIII | IV | I IV | I | V | | I IV | I | . IV | I | IV bIII | IV | I IV | I | V | I IV | I | 

Chords: I (0.000) IV (0.500) I (1.000) IV (2.500) I (3.000) IV (4.500) I (5.000) IV (6.500) I (7.000) IV (8.500) I (9.000) IV (10.500) I (11.000) IV (12.000) bIII (12.500) IV (13.000) I (14.000) IV (14.500) I (15.000) V (16.000) I (18.000) IV (18.500) I (19.000) IV (20.500) I (21.000) IV (22.500) I (23.000) IV (24.000) bIII (24.500) IV (25.000) I (26.000) IV (26.500) I (27.000) V (28.000) I (30.000) IV (30.500) I (31.000) IV (32.500) I (33.000) IV (34.500) I (35.000) IV (36.000) bIII (36.500) IV (37.000) I (38.000) IV (38.500) I (39.000) V (40.000) I (41.000) IV (41.500) I (42.000) IV (43.500) I (44.000) IV (45.500) I (46.000) IV (47.000) bIII (47.500) IV (48.000) I (49.000) IV (49.500) I (50.000) V (51.000) I (53.000) IV (53.500) I (54.000) IV (55.500) I (56.000) IV (57.500) I (58.000) IV (59.000) bIII (59.500) IV (60.000) I (61.000) IV (61.500) I (62.000) V (63.000) I (65.000) IV (65.500) I (66.000) IV (67.500) I (68.000) IV (69.500) I (70.000) IV (71.000) bIII (71.500) IV (72.000) I (73.000) IV (73.500) I (74.000) V (75.000) I (77.000) IV (77.500) I (78.000) IV (79.500) I (80.000) IV (81.000) bIII (81.500) IV (82.000) I (83.000) IV (83.500) I (84.000) V (85.000) I (86.000) IV (86.500) I (87.000) 

Chords w/ timepoints and roots:
 0.00  0.50     I   0   1   2   2
 0.50  1.00    IV   5   4   2   7
 1.00  2.50     I   0   1   2   2
 2.50  3.00    IV   5   4   2   7
 3.00  4.50     I   0   1   2   2
 4.50  5.00    IV   5   4   2   7
 5.00  6.50     I   0   1   2   2
 6.50  7.00    IV   5   4   2   7
 7.00  8.50     I   0   1   2   2
 8.50  9.00    IV   5   4   2   7
 9.00 10.50     I   0   1   2   2
10.50 11.00    IV   5   4   2   7
11.00 12.00     I   0   1   2   2
12.00 12.50    IV   5   4   2   7
12.50 13.00  bIII   3   3   2   5
13.00 14.00    IV   5   4   2   7
14.00 14.50     I   0   1   2   2
14.50 15.00    IV   5   4   2   7
15.00 16.00     I   0   1   2   2
16.00 18.00     V   7   5   2   9
18.00 18.50     I   0   1   2   2
18.50 19.00    IV   5   4   2   7
19.00 20.50     I   0   1   2   2
20.50 21.00    IV   5   4   2   7
21.00 22.50     I   0   1   2   2
22.50 23.00    IV   5   4   2   7
23.00 24.00     I   0   1   2   2
24.00 24.50    IV   5   4   2   7
24.50 25.00  bIII   3   3   2   5
25.00 26.00    IV   5   4   2   7
26.00 26.50     I   0   1   2   2
26.50 27.00    IV   5   4   2   7
27.00 28.00     I   0   1   2   2
28.00 30.00     V   7   5   2   9
30.00 30.50     I   0   1   2   2
30.50 31.00    IV   5   4   2   7
31.00 32.50     I   0   1   2   2
32.50 33.00    IV   5   4   2   7
33.00 34.50     I   0   1   2   2
34.50 35.00    IV   5   4   2   7
35.00 36.00     I   0   1   2   2
36.00 36.50    IV   5   4   2   7
36.50 37.00  bIII   3   3   2   5
37.00 38.00    IV   5   4   2   7
38.00 38.50     I   0   1   2   2
38.50 39.00    IV   5   4   2   7
39.00 40.00     I   0   1   2   2
40.00 41.00     V   7   5   2   9
41.00 41.50     I   0   1   2   2
41.50 42.00    IV   5   4   2   7
42.00 43.50     I   0   1   2   2
43.50 44.00    IV   5   4   2   7
44.00 45.50     I   0   1   2   2
45.50 46.00    IV   5   4   2   7
46.00 47.00     I   0   1   2   2
47.00 47.50    IV   5   4   2   7
47.50 48.00  bIII   3   3   2   5
48.00 49.00    IV   5   4   2   7
49.00 49.50     I   0   1   2   2
49.50 50.00    IV   5   4   2   7
50.00 51.00     I   0   1   2   2
51.00 53.00     V   7   5   2   9
53.00 53.50     I   0   1   2   2
53.50 54.00    IV   5   4   2   7
54.00 55.50     I   0   1   2   2
55.50 56.00    IV   5   4   2   7
56.00 57.50     I   0   1   2   2
57.50 58.00    IV   5   4   2   7
58.00 59.00     I   0   1   2   2
59.00 59.50    IV   5   4   2   7
59.50 60.00  bIII   3   3   2   5
60.00 61.00    IV   5   4   2   7
61.00 61.50     I   0   1   2   2
61.50 62.00    IV   5   4   2   7
62.00 63.00     I   0   1   2   2
63.00 65.00     V   7   5   2   9
65.00 65.50     I   0   1   2   2
65.50 66.00    IV   5   4   2   7
66.00 67.50     I   0   1   2   2
67.50 68.00    IV   5   4   2   7
68.00 69.50     I   0   1   2   2
69.50 70.00    IV   5   4   2   7
70.00 71.00     I   0   1   2   2
71.00 71.50    IV   5   4   2   7
71.50 72.00  bIII   3   3   2   5
72.00 73.00    IV   5   4   2   7
73.00 73.50     I   0   1   2   2
73.50 74.00    IV   5   4   2   7
74.00 75.00     I   0   1   2   2
75.00 77.00     V   7   5   2   9
77.00 77.50     I   0   1   2   2
77.50 78.00    IV   5   4   2   7
78.00 79.50     I   0   1   2   2
79.50 80.00    IV   5   4   2   7
80.00 81.00     I   0   1   2   2
