
RULES:
S: (13) [D] $Ln $Vr $Ln $Vr $Ln $So $Br $Go $Pc $Ch I | 
Ch: (4) $A $A $A $A 
Pc: (4) $A $A $A $A 
Go: (2) $A $A 
Br: (4) $A $A $A $A 
So: (4) $A $A $A $A 
Vr: (4) $A $A $A $A 
Ln: (4) $A $A $A $A 
 1.50  2.00    IV   5   4   2   7
 2.00  3.00     I   0   1   2   2
 3.00  3.50     V   7   5   2   9
 3.50  4.00    IV   5   4   2   7
 4.00  5.00     I   0   1   2   2
 5.00  5.50     V   7   5   2   9
 5.50  6.00    IV   5   4   2   7
 6.00  7.00     I   0   1   2   2
 7.00  7.50     V   7   5   2   9
 7.50  8.00    IV   5   4   2   7
 8.00  9.00     I   0   1   2   2
 9.00  9.50     V   7   5   2   9
 9.50 10.00    IV   5   4   2   7
10.00 11.00     I   0   1   2   2
11.00 11.50     V   7   5   2   9
11.50 12.00    IV   5   4   2   7
12.00 13.00     I   0   1   2   2
13.00 13.50     V   7   5   2   9
13.50 14.00    IV   5   4   2   7
14.00 15.00     I   0   1   2   2
15.00 15.50     V   7   5   2   9
15.50 16.00    IV   5   4   2   7
16.00 17.00     I   0   1   2   2
17.00 17.50     V   7   5   2   9
17.50 18.00    IV   5   4   2   7
18.00 19.00     I   0   1   2   2
19.00 19.50     V   7   5   2   9
19.50 20.00    IV   5   4   2   7
20.00 21.00     I   0   1   2   2
21.00 21.50     V   7   5   2   9
21.50 22.00    IV   5   4   2   7
22.00 23.00     I   0   1   2   2
23.00 23.50     V   7   5   2   9
23.50 24.00    IV   5   4   2   7
24.00 25.00     I   0   1   2   2
25.00 25.50     V   7   5   2   9
25.50 26.00    IV   5   4   2   7
26.00 27.00     I   0   1   2   2
27.00 27.50     V   7   5   2   9
27.50 28.00    IV   5   4   2   7
28.00 29.00     I   0   1   2   2
29.00 29.50     V   7   5   2   9
29.50 30.00    IV   5   4   2   7
30.00 31.00     I   0   1   2   2
31.00 31.50     V   7   5   2   9
31.50 32.00    IV   5   4   2   7
32.00 33.00     I   0   1   2   2
33.00 33.50     V   7   5   2   9
33.50 34.00    IV   5   4   2   7
34.00 35.00     I   0   1   2   2
35.00 35.50     V   7   5   2   9
35.50 36.00    IV   5   4   2   7
36.00 37.00     I   0   1   2   2
37.00 37.50     V   7   5   2   9
37.50 38.00    IV   5   4   2   7
38.00 39.00     I   0   1   2   2
39.00 39.50     V   7   5   2   9
39.50 40.00    IV   5   4   2   7
40.00 41.00     I   0   1   2   2
41.00 41.50     V   7   5   2   9
41.50 42.00    IV   5   4   2   7
42.00 43.00     I   0   1   2   2
43.00 43.50     V   7   5   2   9
43.50 44.00    IV   5   4   2   7
44.00 45.00     I   0   1   2   2
45.00 45.50     V   7   5   2   9
45.50 46.00    IV   5   4   2   7
46.00 47.00     I   0   1   2   2
47.00 47.50     V   7   5   2   9
47.50 48.00    IV   5   4   2   7
48.00 49.00     I   0   1   2   2
49.00 49.50     V   7   5   2   9
49.50 50.00    IV   5   4   2   7
50.00 51.00     I   0   1   2   2
51.00 51.50     V   7   5   2   9
51.50 52.00    IV   5   4   2   7
52.00 53.00     I   0   1   2   2
53.00 53.50     V   7   5   2   9
53.50 54.00    IV   5   4   2   7
54.00 55.00     I   0   1   2   2
55.00 55.50     V   7   5   2   9
55.50 56.00    IV   5   4   2   7
56.00 57.00     I   0   1   2   2
57.00 57.50     V   7   5   2   9
57.50 58.00    IV   5   4   2   7
58.00 59.00     I   0   1   2   2
59.00 59.50     V   7   5   2   9
59.50 60.00    IV   5   4   2   7
60.00 61.00     I   0   1   2   2
61.00 61.50     V   7   5   2   9
61.50 62.00    IV   5   4   2   7
62.00 63.00     I   0   1   2   2
63.00 63.50     V   7   5   2   9
63.50 64.00    IV   5   4   2   7
64.00 65.00     I   0   1   2   2
65.00 65.50     V   7   5   2   9
65.50 66.00    IV   5   4   2   7
66.00 67.00     I   0   1   2   2
67.00 67.50     V   7   5   2   9
67.50 68.00    IV   5   4   2   7
68.00 69.00     I   0   1   2   2
69.00 69.50     V   7   5   2   9
69.50 70.00    IV   5   4   2   7
70.00 71.00     I   0   1   2   2
71.00 71.50     V   7   5   2   9
71.50 72.00    IV   5   4   2   7
72.00 73.00     I   0   1   2   2
73.00 73.50     V   7   5   2   9
73.50 74.00    IV   5   4   2   7
74.00 75.00     I   0   1   2   2
75.00 75.50     V   7   5   2   9
75.50 76.00    IV   5   4   2   7
76.00 77.00     I   0   1   2   2
---

