
RULES:
S: (9) [A] $In $Zz $Zz $Zz $Zz $Tg $Zz $Tg 
Zz: (3) $Vr $Ch $Tg 
Tg: (4) I | IV | 
Ch: (9) $B $B $B IV | [3/4] IV | [4/4] 
Vr: (4) $A $A $A $A 
In: (6) V | IV | I | 
B: (5) I V6 IV . | 
 2.00  3.50     I   0   1   9   9
 3.50  4.00   iii   4   3   9   1
 4.00  4.50    IV   5   4   9   2
 4.50  5.50     I   0   1   9   9
 5.50  6.00   iii   4   3   9   1
 6.00  6.50    IV   5   4   9   2
 6.50  7.50     I   0   1   9   9
 7.50  8.00   iii   4   3   9   1
 8.00  8.50    IV   5   4   9   2
 8.50  9.50     I   0   1   9   9
 9.50 10.00   iii   4   3   9   1
10.00 10.50    IV   5   4   9   2
10.50 11.25     I   0   1   9   9
11.25 11.50    V6   7   5   9   4
11.50 12.00    IV   5   4   9   2
12.00 12.25     I   0   1   9   9
12.25 12.50    V6   7   5   9   4
12.50 13.00    IV   5   4   9   2
13.00 13.25     I   0   1   9   9
13.25 13.50    V6   7   5   9   4
13.50 16.00    IV   5   4   9   2
16.00 17.00     I   0   1   9   9
17.00 18.00    IV   5   4   9   2
18.00 18.50     I   0   1   9   9
18.50 19.00   iii   4   3   9   1
19.00 19.50    IV   5   4   9   2
19.50 20.50     I   0   1   9   9
20.50 21.00   iii   4   3   9   1
21.00 21.50    IV   5   4   9   2
21.50 22.50     I   0   1   9   9
22.50 23.00   iii   4   3   9   1
23.00 23.50    IV   5   4   9   2
23.50 24.50     I   0   1   9   9
24.50 25.00   iii   4   3   9   1
25.00 25.50    IV   5   4   9   2
25.50 26.25     I   0   1   9   9
26.25 26.50    V6   7   5   9   4
26.50 27.00    IV   5   4   9   2
27.00 27.25     I   0   1   9   9
27.25 27.50    V6   7   5   9   4
27.50 28.00    IV   5   4   9   2
28.00 28.25     I   0   1   9   9
28.25 28.50    V6   7   5   9   4
28.50 31.00    IV   5   4   9   2
31.00 32.00     I   0   1   9   9
32.00 33.00    IV   5   4   9   2
33.00 33.50     I   0   1   9   9
33.50 34.00   iii   4   3   9   1
34.00 34.50    IV   5   4   9   2
34.50 35.50     I   0   1   9   9
35.50 36.00   iii   4   3   9   1
36.00 36.50    IV   5   4   9   2
36.50 37.50     I   0   1   9   9
37.50 38.00   iii   4   3   9   1
38.00 38.50    IV   5   4   9   2
38.50 39.50     I   0   1   9   9
39.50 40.00   iii   4   3   9   1
40.00 40.50    IV   5   4   9   2
40.50 41.25     I   0   1   9   9
41.25 41.50    V6   7   5   9   4
41.50 42.00    IV   5   4   9   2
42.00 42.25     I   0   1   9   9
42.25 42.50    V6   7   5   9   4
42.50 43.00    IV   5   4   9   2
43.00 43.25     I   0   1   9   9
43.25 43.50    V6   7   5   9   4
43.50 46.00    IV   5   4   9   2
46.00 47.00     I   0   1   9   9
47.00 48.00    IV   5   4   9   2
48.00 48.50     I   0   1   9   9
48.50 49.00   iii   4   3   9   1
49.00 49.50    IV   5   4   9   2
49.50 50.50     I   0   1   9   9
50.50 51.00   iii   4   3   9   1
51.00 51.50    IV   5   4   9   2
51.50 52.50     I   0   1   9   9
52.50 53.00   iii   4   3   9   1
53.00 53.50    IV   5   4   9   2
53.50 54.50     I   0   1   9   9
54.50 55.00   iii   4   3   9   1
55.00 55.50    IV   5   4   9   2
55.50 56.25     I   0   1   9   9
56.25 56.50    V6   7   5   9   4
56.50 57.00    IV   5   4   9   2
57.00 57.25     I   0   1   9   9
57.25 57.50    V6   7   5   9   4
57.50 58.00    IV   5   4   9   2
58.00 58.25     I   0   1   9   9
58.25 58.50    V6   7   5   9   4
58.50 61.00    IV   5   4   9   2
61.00 62.00     I   0   1   9   9
62.00 63.00    IV   5   4   9   2
63.00 64.00     I   0   1   9   9
64.00 65.00    IV   5   4   9   2
65.00 65.50     I   0   1   9   9
65.50 66.00   iii   4   3   9   1
66.00 66.50    IV   5   4   9   2
66.50 67.50     I   0   1   9   9
67.50 68.00   iii   4   3   9   1
68.00 68.50    IV   5   4   9   2
68.50 69.50     I   0   1   9   9
69.50 70.00   iii   4   3   9   1
70.00 70.50    IV   5   4   9   2
70.50 71.50     I   0   1   9   9
71.50 72.00   iii   4   3   9   1
72.00 72.50    IV   5   4   9   2
72.50 73.25     I   0   1   9   9
73.25 73.50    V6   7   5   9   4
73.50 74.00    IV   5   4   9   2
74.00 74.25     I   0   1   9   9
74.25 74.50    V6   7   5   9   4
74.50 75.00    IV   5   4   9   2
75.00 75.25     I   0   1   9   9
75.25 75.50    V6   7   5   9   4
75.50 78.00    IV   5   4   9   2
78.00 79.00     I   0   1   9   9
79.00 80.00    IV   5   4   9   2
80.00 81.00     I   0   1   9   9
81.00 82.00    IV   5   4   9   2
---

