,note,length,diatonic root
0,36.0,0.25,1.0
1,40.0,0.25,1.0
2,43.0,0.125,1.0
3,48.0,0.125,1.0
4,45.0,1.125,1.0
5,45.0,0.375,4.0
6,41.0,0.125,4.0
7,36.0,0.125,4.0
8,45.0,0.125,4.0
9,43.0,0.125,4.0
10,45.0,0.125,4.0
11,43.0,1.125,1.0
12,45.0,0.25,1.0
13,45.0,0.125,1.0
14,43.0,0.125,1.0
15,40.0,0.125,1.0
16,40.0,0.125,1.0
17,38.0,1.125,1.0
18,45.0,0.125,5.0
19,45.0,0.375,5.0
20,45.0,0.125,5.0
21,45.0,0.125,5.0
22,43.0,1.125,5.0
23,36.0,0.25,1.0
24,40.0,0.25,1.0
25,43.0,0.125,1.0
26,48.0,0.125,1.0
27,45.0,1.125,1.0
28,45.0,0.375,4.0
29,41.0,0.125,4.0
30,36.0,0.125,4.0
31,45.0,0.125,4.0
32,43.0,0.125,4.0
33,45.0,0.125,4.0
34,43.0,1.125,1.0
35,45.0,0.25,1.0
36,45.0,0.125,1.0
37,43.0,0.125,1.0
38,40.0,0.125,1.0
39,40.0,0.125,1.0
40,38.0,1.125,1.0
41,45.0,0.25,5.0
42,45.0,0.125,5.0
43,43.0,0.125,5.0
44,38.0,0.125,5.0
45,38.0,0.125,5.0
46,36.0,1.125,5.0
47,43.0,0.25,1.0
48,38.0,0.125,1.0
49,40.0,0.125,1.0
50,41.0,0.125,1.0
51,43.0,0.375,1.0
52,43.0,0.125,1.0
53,43.0,0.75,1.0
54,43.0,0.25,2.0
55,38.0,0.125,2.0
56,40.0,0.125,5.0
57,41.0,0.125,5.0
58,43.0,1.125,5.0
59,43.0,0.25,1.0
60,41.0,0.125,1.0
61,43.0,0.125,7.0
62,45.0,0.125,7.0
63,47.0,0.375,7.0
64,47.0,0.125,3.0
65,47.0,0.75,3.0
66,47.0,0.25,3.0
67,41.0,0.125,3.0
68,43.0,0.125,7.0
69,45.0,0.125,7.0
70,47.0,1.5,7.0
71,36.0,0.25,5.0
72,40.0,0.25,5.0
73,43.0,0.125,1.0
74,48.0,0.125,1.0
75,45.0,1.125,1.0
76,45.0,0.375,4.0
77,41.0,0.125,4.0
78,36.0,0.125,4.0
79,45.0,0.125,4.0
80,43.0,0.125,4.0
81,45.0,0.125,4.0
82,43.0,1.125,1.0
83,45.0,0.25,1.0
84,45.0,0.125,1.0
85,43.0,0.125,1.0
86,40.0,0.125,1.0
87,40.0,0.125,1.0
88,38.0,1.125,1.0
89,45.0,0.25,5.0
90,45.0,0.125,5.0
91,43.0,0.125,5.0
92,38.0,0.125,5.0
93,38.0,0.125,5.0
94,36.0,1.5,5.0
95,43.0,0.125,1.0
96,38.0,0.125,1.0
97,40.0,0.125,1.0
98,41.0,0.125,1.0
99,43.0,0.375,1.0
100,43.0,0.125,1.0
101,43.0,0.875,1.0
102,43.0,0.125,2.0
103,38.0,0.125,2.0
104,40.0,0.125,5.0
105,41.0,0.125,5.0
106,43.0,1.125,5.0
107,43.0,0.25,1.0
108,41.0,0.125,1.0
109,43.0,0.125,7.0
110,45.0,0.125,7.0
111,47.0,0.375,7.0
112,47.0,0.125,3.0
113,47.0,0.875,3.0
114,43.0,0.125,3.0
115,41.0,0.125,3.0
116,43.0,0.125,7.0
117,45.0,0.125,7.0
118,47.0,1.5,7.0
119,36.0,0.25,5.0
120,40.0,0.25,5.0
121,43.0,0.125,1.0
122,48.0,0.125,1.0
123,45.0,1.125,1.0
124,45.0,0.375,4.0
125,41.0,0.125,4.0
126,36.0,0.125,4.0
127,45.0,0.125,4.0
128,43.0,0.125,4.0
129,45.0,0.125,4.0
130,43.0,1.125,1.0
131,45.0,0.25,1.0
132,45.0,0.125,1.0
133,43.0,0.125,1.0
134,40.0,0.125,1.0
135,40.0,0.125,1.0
136,38.0,1.125,1.0
137,45.0,0.25,5.0
138,45.0,0.125,5.0
139,43.0,0.125,5.0
140,38.0,0.125,5.0
141,38.0,0.125,5.0
