,note,length,diatonic root
0,55.0,0.125,1.0
1,55.0,0.125,1.0
2,55.0,0.125,1.0
3,55.0,0.125,1.0
4,57.0,0.125,1.0
5,52.0,0.125,1.0
6,55.0,0.125,1.0
7,55.0,0.125,5.0
8,60.0,0.125,5.0
9,62.0,0.25,5.0
10,62.0,0.125,5.0
11,64.0,0.125,6.0
12,64.0,0.25,6.0
13,62.0,0.125,6.0
14,62.0,0.125,6.0
15,60.0,0.125,2.0
16,60.0,0.375,2.0
17,64.0,0.125,2.0
18,64.0,0.25,1.0
19,65.0,0.125,1.0
20,64.0,0.125,1.0
21,64.0,0.125,1.0
22,62.0,0.25,5.0
23,64.0,0.125,5.0
24,62.0,0.125,5.0
25,62.0,0.125,5.0
26,60.0,0.875,4.0
27,55.0,0.125,1.0
28,55.0,0.125,1.0
29,55.0,0.25,1.0
30,57.0,0.125,1.0
31,60.0,0.125,1.0
32,55.0,0.125,1.0
33,55.0,0.25,5.0
34,60.0,0.125,5.0
35,62.0,0.125,5.0
36,62.0,0.125,5.0
37,64.0,0.25,6.0
38,64.0,0.25,6.0
39,62.0,0.125,6.0
40,62.0,0.125,6.0
41,60.0,0.125,2.0
42,60.0,0.375,2.0
43,64.0,0.125,2.0
44,64.0,0.25,1.0
45,65.0,0.125,1.0
46,64.0,0.125,1.0
47,64.0,0.125,1.0
48,62.0,0.25,5.0
49,64.0,0.125,5.0
50,62.0,0.125,5.0
51,62.0,0.125,5.0
52,60.0,0.75,4.0
53,64.0,0.125,1.0
54,62.0,0.125,1.0
55,60.0,0.25,1.0
56,64.0,0.125,6.0
57,67.0,0.125,6.0
58,69.0,0.375,6.0
59,67.0,0.125,1.0
60,67.0,0.125,1.0
61,64.0,0.125,1.0
62,62.0,0.125,1.0
63,60.0,0.25,1.0
64,57.0,0.125,4.0
65,55.0,0.125,4.0
66,64.0,0.625,4.0
67,64.0,0.125,1.0
68,64.0,0.125,1.0
69,65.0,0.125,1.0
70,64.0,0.125,1.0
71,64.0,0.125,1.0
72,62.0,0.25,5.0
73,64.0,0.125,5.0
74,62.0,0.125,5.0
75,62.0,0.125,5.0
76,60.0,0.875,4.0
77,52.0,0.125,1.0
78,55.0,0.125,1.0
79,55.0,0.125,1.0
80,57.0,0.125,1.0
81,60.0,0.125,1.0
82,55.0,0.125,1.0
83,55.0,0.125,5.0
84,60.0,0.125,5.0
85,62.0,0.25,5.0
86,62.0,0.125,5.0
87,64.0,0.125,6.0
88,64.0,0.125,6.0
89,62.0,0.125,6.0
90,62.0,0.125,6.0
91,60.0,0.125,2.0
