,note,length,diatonic root
0,67.0,0.125,1.0
1,67.0,0.125,1.0
2,67.0,0.125,1.0
3,67.0,0.375,1.0
4,65.0,0.125,1.0
5,64.0,0.125,1.0
6,65.0,0.25,1.0
7,67.0,0.125,1.0
8,62.0,0.25,1.0
9,62.0,0.125,1.0
10,60.0,0.125,1.0
11,65.0,0.25,1.0
12,60.0,0.125,7.0
13,57.0,0.125,7.0
14,62.0,0.375,7.0
15,62.0,0.375,7.0
16,62.0,0.125,7.0
17,60.0,0.125,7.0
18,59.0,0.25,7.0
19,57.0,0.125,7.0
20,57.0,0.125,7.0
21,62.0,0.25,7.0
22,64.0,0.125,4.0
23,60.0,0.125,4.0
24,65.0,0.25,4.0
25,64.0,0.125,4.0
26,60.0,0.125,4.0
27,65.0,0.25,4.0
28,64.0,0.125,4.0
29,60.0,0.125,4.0
30,65.0,0.25,4.0
31,65.0,0.25,4.0
32,65.0,0.25,4.0
33,64.0,1.875,1.0
34,67.0,0.125,1.0
35,67.0,0.25,1.0
36,67.0,0.375,1.0
37,65.0,0.125,1.0
38,64.0,0.125,1.0
39,65.0,0.125,1.0
40,67.0,0.25,1.0
41,64.0,0.375,1.0
42,67.0,0.25,1.0
43,65.0,0.125,1.0
44,60.0,0.125,7.0
45,57.0,0.125,7.0
46,62.0,0.25,7.0
47,60.0,0.125,7.0
48,57.0,0.25,7.0
49,62.0,0.125,7.0
50,62.0,0.125,7.0
51,64.0,0.125,7.0
52,62.0,0.25,7.0
53,60.0,0.125,7.0
54,62.0,0.125,7.0
55,60.0,0.125,7.0
56,62.0,0.125,7.0
57,64.0,0.125,4.0
58,65.0,0.125,4.0
59,64.0,0.125,4.0
60,65.0,0.375,4.0
61,60.0,0.125,4.0
62,65.0,0.125,4.0
63,65.0,0.125,4.0
64,65.0,0.25,4.0
65,65.0,0.125,4.0
66,67.0,0.25,4.0
67,65.0,0.25,4.0
68,64.0,1.875,1.0
69,67.0,0.75,1.0
70,69.0,0.125,5.0
71,67.0,0.125,5.0
72,67.0,0.125,5.0
73,62.0,0.125,7.0
74,62.0,0.25,7.0
75,62.0,0.25,7.0
76,62.0,0.125,7.0
77,62.0,0.25,7.0
78,64.0,1.875,1.0
79,67.0,0.375,1.0
80,65.0,0.25,5.0
81,64.0,0.25,5.0
82,65.0,0.25,5.0
83,60.0,0.125,7.0
84,57.0,0.25,7.0
85,59.0,0.25,7.0
86,60.0,0.125,7.0
87,57.0,4.0,7.0
88,67.0,0.125,1.0
89,67.0,0.25,1.0
90,67.0,0.375,1.0
91,65.0,0.125,1.0
92,64.0,0.125,1.0
93,65.0,0.125,1.0
94,67.0,0.25,1.0
95,62.0,0.375,1.0
96,60.0,0.25,1.0
97,65.0,0.25,1.0
98,62.0,0.375,7.0
99,62.0,0.125,7.0
100,60.0,0.125,7.0
101,62.0,0.125,7.0
102,62.0,0.125,7.0
103,60.0,0.75,7.0
104,64.0,0.125,7.0
105,62.0,0.25,7.0
106,65.0,0.125,4.0
107,64.0,0.125,4.0
108,65.0,0.125,4.0
109,65.0,0.375,4.0
110,65.0,0.125,4.0
111,64.0,0.25,4.0
112,65.0,0.375,4.0
113,65.0,0.25,4.0
114,65.0,0.125,4.0
115,64.0,0.125,1.0
116,60.0,0.125,1.0
117,65.0,0.25,1.0
118,64.0,0.125,1.0
119,60.0,0.125,1.0
120,60.0,1.0,1.0
121,65.0,0.125,1.0
122,67.0,0.25,1.0
123,67.0,0.125,1.0
124,67.0,0.25,1.0
125,67.0,0.125,1.0
126,65.0,0.125,1.0
127,64.0,0.125,1.0
128,65.0,0.25,1.0
129,67.0,0.25,1.0
130,62.0,0.125,1.0
131,62.0,0.125,1.0
132,60.0,0.25,1.0
133,65.0,0.125,1.0
134,60.0,0.125,7.0
135,57.0,0.125,7.0
136,62.0,0.375,7.0
137,64.0,0.125,7.0
138,62.0,0.125,7.0
139,60.0,0.125,7.0
140,57.0,0.75,7.0
