,note,length,diatonic root
0,55.0,0.125,7.0
1,53.0,0.125,7.0
2,55.0,0.125,7.0
3,53.0,0.125,7.0
4,52.0,0.25,3.0
5,47.0,0.25,3.0
6,52.0,0.75,3.0
7,53.0,0.125,2.0
8,53.0,0.125,2.0
9,52.0,0.125,2.0
10,53.0,0.125,2.0
11,57.0,0.25,2.0
12,62.0,0.25,5.0
13,53.0,0.125,5.0
14,55.0,0.125,5.0
15,57.0,0.875,5.0
16,60.0,0.125,1.0
17,59.0,0.125,1.0
18,60.0,0.125,1.0
19,62.0,0.25,1.0
20,53.0,0.125,7.0
21,55.0,0.25,7.0
22,55.0,0.625,7.0
23,60.0,0.125,1.0
24,60.0,0.125,1.0
25,59.0,0.25,1.0
26,60.0,0.25,1.0
27,64.0,0.25,4.0
28,57.0,0.125,4.0
29,59.0,0.125,4.0
30,60.0,0.875,4.0
31,57.0,0.125,4.0
32,55.0,0.125,4.0
33,57.0,0.125,4.0
34,55.0,0.25,4.0
35,60.0,0.125,1.0
36,55.0,0.125,1.0
37,53.0,0.25,1.0
38,52.0,0.125,1.0
39,48.0,0.25,1.0
40,50.0,2.25,2.0
41,55.0,0.125,7.0
42,53.0,0.125,7.0
43,55.0,0.125,7.0
44,53.0,0.125,7.0
45,52.0,0.25,3.0
46,47.0,0.25,3.0
47,52.0,0.75,3.0
48,53.0,0.125,2.0
49,53.0,0.125,2.0
50,52.0,0.125,2.0
51,53.0,0.125,2.0
52,57.0,0.25,2.0
53,62.0,0.25,5.0
54,53.0,0.125,5.0
55,55.0,0.125,5.0
56,57.0,0.75,5.0
57,60.0,0.125,1.0
58,60.0,0.125,1.0
59,59.0,0.125,1.0
60,60.0,0.375,1.0
61,62.0,0.25,7.0
62,53.0,0.125,7.0
63,55.0,0.125,7.0
64,55.0,0.75,7.0
65,60.0,0.125,1.0
66,60.0,0.125,1.0
67,59.0,0.25,1.0
68,60.0,0.25,1.0
69,64.0,0.25,4.0
70,57.0,0.125,4.0
71,59.0,0.125,4.0
72,60.0,0.875,4.0
73,57.0,0.125,4.0
74,55.0,0.125,4.0
75,57.0,0.125,4.0
76,55.0,0.25,4.0
77,60.0,0.125,1.0
78,55.0,0.125,1.0
79,53.0,0.25,1.0
80,52.0,0.125,1.0
81,48.0,0.25,1.0
82,50.0,4.0,2.0
83,57.0,0.125,4.0
84,55.0,0.125,4.0
85,57.0,0.125,4.0
86,55.0,0.25,4.0
87,60.0,0.125,1.0
88,55.0,0.125,1.0
89,53.0,0.25,1.0
90,52.0,0.125,1.0
91,48.0,0.25,1.0
92,50.0,1.5,2.0
93,55.0,0.125,7.0
94,53.0,0.125,7.0
95,55.0,0.125,7.0
96,53.0,0.125,7.0
97,52.0,0.25,3.0
98,47.0,0.25,3.0
99,52.0,0.75,3.0
100,53.0,0.125,2.0
101,53.0,0.125,2.0
102,52.0,0.125,2.0
103,53.0,0.125,2.0
104,57.0,0.25,2.0
105,62.0,0.25,5.0
106,53.0,0.125,5.0
107,55.0,0.125,5.0
108,57.0,0.75,5.0
109,60.0,0.125,1.0
110,60.0,0.125,1.0
111,59.0,0.125,1.0
112,60.0,0.375,1.0
113,62.0,0.25,7.0
114,53.0,0.125,7.0
115,55.0,0.125,7.0
116,55.0,0.75,7.0
117,60.0,0.125,1.0
118,60.0,0.125,1.0
119,59.0,0.25,1.0
120,60.0,0.25,1.0
121,64.0,0.25,4.0
122,57.0,0.125,4.0
123,59.0,0.125,4.0
124,60.0,0.875,4.0
125,57.0,0.125,4.0
126,55.0,0.125,4.0
127,57.0,0.125,4.0
128,55.0,0.25,4.0
129,60.0,0.125,1.0
130,55.0,0.125,1.0
131,53.0,0.25,1.0
132,52.0,0.125,1.0
133,48.0,0.625,1.0
134,50.0,2.0,2.0
135,57.0,0.125,4.0
136,55.0,0.125,4.0
137,57.0,0.125,4.0
138,55.0,0.25,4.0
139,60.0,0.125,1.0
140,55.0,0.125,1.0
141,53.0,0.25,1.0
142,52.0,0.125,1.0
143,48.0,0.625,1.0
144,50.0,2.0,2.0
145,57.0,0.125,4.0
146,55.0,0.125,4.0
147,57.0,0.125,4.0
148,55.0,0.25,4.0
149,60.0,0.125,1.0
150,55.0,0.125,1.0
151,53.0,0.25,1.0
152,52.0,0.125,1.0
153,48.0,0.625,1.0
154,50.0,2.0,2.0
155,57.0,0.125,4.0
156,55.0,0.125,4.0
157,57.0,0.125,4.0
158,55.0,0.25,4.0
159,60.0,0.125,1.0
160,55.0,0.125,1.0
161,53.0,0.25,1.0
162,52.0,0.125,1.0
163,48.0,0.625,1.0
164,50.0,2.0,2.0
165,57.0,0.125,4.0
166,55.0,0.125,4.0
167,57.0,0.125,4.0
168,55.0,0.25,4.0
169,60.0,0.125,1.0
170,55.0,0.125,1.0
171,53.0,0.25,1.0
172,52.0,0.125,1.0
173,48.0,0.625,1.0
174,50.0,2.0,2.0
175,57.0,0.125,4.0
176,55.0,0.125,4.0
177,57.0,0.125,4.0
178,55.0,0.25,4.0
179,60.0,0.125,1.0
180,55.0,0.125,1.0
181,53.0,0.25,1.0
182,52.0,0.125,1.0
183,48.0,0.625,1.0
184,50.0,2.0,2.0
185,57.0,0.125,4.0
186,55.0,0.125,4.0
187,57.0,0.125,4.0
188,55.0,0.25,4.0
189,60.0,0.125,1.0
190,55.0,0.125,1.0
191,53.0,0.25,1.0
192,52.0,0.125,1.0
193,48.0,0.625,1.0
