,note,length,diatonic root
0,64.0,0.375,1.0
1,62.0,0.25,1.0
2,62.0,0.125,1.0
3,60.0,0.125,1.0
4,57.0,0.125,1.0
5,60.0,0.125,1.0
6,57.0,0.125,1.0
7,60.0,0.125,1.0
8,57.0,0.125,1.0
9,60.0,0.875,4.0
10,57.0,0.125,1.0
11,57.0,0.25,1.0
12,59.0,0.5,1.0
13,60.0,0.125,5.0
14,62.0,0.125,5.0
15,57.0,0.125,5.0
16,60.0,0.625,5.0
17,57.0,0.125,4.0
18,60.0,0.125,4.0
19,60.0,0.125,4.0
20,60.0,0.125,4.0
21,72.0,0.5,4.0
22,57.0,0.125,1.0
23,60.0,0.125,1.0
24,60.0,0.125,4.0
25,60.0,0.375,4.0
26,52.0,0.125,1.0
27,52.0,0.125,1.0
28,52.0,0.125,1.0
29,55.0,0.125,1.0
30,57.0,0.125,1.0
31,59.0,0.125,1.0
32,59.0,0.25,1.0
33,60.0,0.125,5.0
34,62.0,0.125,5.0
35,60.0,0.125,5.0
36,62.0,0.125,5.0
37,57.0,0.125,5.0
38,60.0,0.625,5.0
39,57.0,0.125,4.0
40,60.0,0.125,4.0
41,57.0,0.125,4.0
42,60.0,0.125,4.0
43,57.0,0.125,4.0
44,69.0,0.25,4.0
45,62.0,0.125,6.0
46,62.0,0.125,6.0
47,62.0,0.125,6.0
48,62.0,0.25,6.0
49,60.0,0.125,6.0
50,62.0,0.5,6.0
51,57.0,0.125,4.0
52,60.0,0.25,4.0
53,62.0,0.25,4.0
54,62.0,0.375,1.0
55,60.0,0.25,1.0
56,57.0,0.125,1.0
57,57.0,0.375,1.0
58,67.0,0.125,4.0
59,65.0,0.125,4.0
60,62.0,0.125,4.0
61,65.0,0.125,4.0
62,60.0,0.125,4.0
63,62.0,0.25,4.0
64,60.0,0.125,1.0
65,60.0,0.125,1.0
66,57.0,0.125,1.0
67,60.0,0.25,1.0
68,60.0,0.75,4.0
69,60.0,0.125,1.0
70,62.0,0.25,1.0
71,62.0,0.25,1.0
72,65.0,0.125,4.0
73,62.0,0.125,4.0
74,60.0,0.125,4.0
75,62.0,0.125,4.0
76,60.0,0.125,4.0
77,60.0,0.75,4.0
78,65.0,0.25,4.0
79,65.0,0.125,4.0
80,62.0,0.25,4.0
81,57.0,0.125,1.0
82,57.0,0.125,1.0
83,55.0,0.125,1.0
84,57.0,0.25,1.0
85,60.0,0.625,4.0
86,64.0,0.375,1.0
87,62.0,0.125,1.0
88,62.0,0.125,1.0
89,60.0,0.125,1.0
90,65.0,0.125,4.0
91,62.0,0.125,4.0
92,67.0,0.125,4.0
