,note,length,diatonic root
0,60.0,0.625,1.0
1,60.0,0.25,4.0
2,59.0,0.125,4.0
3,57.0,0.375,4.0
4,55.0,0.125,5.0
5,55.0,0.25,5.0
6,52.0,0.375,5.0
7,52.0,0.125,5.0
8,52.0,0.25,1.0
9,55.0,0.375,1.0
10,52.0,0.125,1.0
11,48.0,0.625,1.0
12,48.0,0.125,4.0
13,50.0,0.375,4.0
14,52.0,0.125,4.0
15,55.0,0.375,1.0
16,52.0,0.125,1.0
17,55.0,0.25,1.0
18,57.0,0.25,1.0
19,55.0,0.25,4.0
20,53.0,0.25,4.0
21,52.0,0.375,4.0
22,50.0,0.125,4.0
23,50.0,0.25,5.0
24,50.0,1.5,5.0
25,60.0,0.625,5.0
26,60.0,0.25,4.0
27,59.0,0.25,4.0
28,57.0,0.375,4.0
29,55.0,0.125,5.0
30,55.0,0.25,5.0
31,52.0,0.375,5.0
32,52.0,0.125,5.0
33,52.0,0.25,1.0
34,55.0,0.375,1.0
35,48.0,0.125,1.0
36,48.0,0.625,1.0
37,48.0,0.125,4.0
38,50.0,0.25,4.0
39,52.0,0.25,4.0
40,57.0,0.25,1.0
41,55.0,0.375,1.0
42,52.0,0.125,1.0
43,53.0,0.25,1.0
44,52.0,0.375,4.0
45,50.0,0.125,4.0
46,50.0,0.125,4.0
47,48.0,0.125,4.0
48,50.0,0.75,4.0
49,52.0,0.125,5.0
50,50.0,0.25,5.0
51,48.0,2.5,5.0
52,60.0,0.125,1.0
53,60.0,0.25,1.0
54,60.0,0.375,1.0
55,60.0,0.125,4.0
56,60.0,0.25,4.0
57,59.0,0.25,4.0
58,57.0,0.25,4.0
59,55.0,0.25,5.0
60,52.0,0.25,5.0
61,52.0,0.375,5.0
62,52.0,0.125,5.0
63,55.0,0.25,1.0
64,55.0,0.25,1.0
65,52.0,0.25,1.0
66,48.0,1.125,1.0
67,52.0,0.125,4.0
68,57.0,0.25,1.0
69,55.0,0.25,1.0
70,52.0,0.375,1.0
71,48.0,0.5,1.0
72,48.0,0.25,4.0
73,50.0,0.125,4.0
74,52.0,0.25,4.0
75,57.0,0.25,1.0
76,55.0,0.25,1.0
77,55.0,0.25,1.0
78,57.0,0.375,1.0
79,55.0,0.125,4.0
80,53.0,0.25,4.0
81,52.0,0.375,4.0
82,52.0,0.125,4.0
83,50.0,1.5,5.0
84,60.0,0.375,5.0
85,60.0,0.125,5.0
86,60.0,0.25,4.0
87,60.0,0.25,4.0
88,59.0,0.25,4.0
89,57.0,0.25,4.0
90,55.0,0.125,5.0
91,55.0,0.125,5.0
92,55.0,0.25,5.0
93,52.0,0.375,5.0
94,52.0,0.25,5.0
95,52.0,0.125,1.0
96,55.0,0.25,1.0
97,52.0,0.375,1.0
98,48.0,0.625,1.0
99,50.0,0.25,4.0
100,52.0,0.25,4.0
101,57.0,0.25,1.0
102,55.0,0.375,1.0
103,52.0,0.125,1.0
104,48.0,0.625,1.0
105,48.0,0.25,4.0
106,50.0,0.25,4.0
107,52.0,0.25,4.0
108,57.0,0.125,1.0
109,55.0,0.25,1.0
110,55.0,0.25,1.0
111,57.0,0.25,1.0
112,55.0,0.25,4.0
113,53.0,0.375,4.0
114,52.0,0.125,4.0
115,52.0,0.25,4.0
116,50.0,1.625,5.0
117,60.0,0.75,5.0
118,60.0,0.25,4.0
119,59.0,0.125,4.0
120,57.0,0.375,4.0
121,55.0,0.125,5.0
122,55.0,0.25,5.0
123,52.0,0.375,5.0
124,52.0,0.125,5.0
125,52.0,0.25,1.0
126,55.0,0.375,1.0
127,48.0,0.125,1.0
128,48.0,0.625,1.0
129,48.0,0.125,4.0
130,50.0,0.375,4.0
131,52.0,0.125,4.0
132,55.0,0.375,1.0
133,55.0,0.125,1.0
134,55.0,0.25,1.0
135,57.0,0.25,1.0
136,55.0,0.25,4.0
137,53.0,0.25,4.0
138,52.0,0.375,4.0
139,50.0,0.125,4.0
140,50.0,0.25,5.0
141,50.0,1.5,5.0
142,60.0,0.75,5.0
143,60.0,0.25,4.0
144,59.0,0.125,4.0
145,57.0,0.375,4.0
146,55.0,0.125,5.0
147,55.0,0.25,5.0
148,52.0,0.375,5.0
149,52.0,0.125,5.0
150,52.0,0.25,1.0
151,55.0,0.375,1.0
152,52.0,0.125,1.0
153,48.0,0.625,1.0
154,48.0,0.125,4.0
155,50.0,0.25,4.0
156,52.0,0.25,4.0
157,57.0,0.25,1.0
158,55.0,0.375,1.0
159,52.0,0.125,1.0
160,53.0,0.25,1.0
161,52.0,0.375,4.0
162,50.0,0.125,4.0
163,50.0,0.125,4.0
164,48.0,0.125,4.0
165,50.0,0.75,4.0
166,52.0,0.125,5.0
167,50.0,0.25,5.0
168,48.0,3.5,5.0
169,60.0,0.375,1.0
170,60.0,0.25,4.0
171,60.0,0.25,4.0
172,59.0,0.25,4.0
173,57.0,0.25,4.0
174,55.0,0.25,5.0
