time,note,scale degree,length
2.667,55,0,0.3330000000000002
3.000,55,0,0.3330000000000002
3.333,55,0,0.16699999999999982
3.500,55,0,0.5
4.000,55,0,0.16699999999999982
4.167,55,0,0.5
4.667,57,2,0.3330000000000002
5.000,57,2,0.16699999999999982
5.167,57,2,0.5
5.667,59,4,0.16600000000000037
5.833,59,4,1.5
7.333,62,7,0.16699999999999982
7.500,62,7,0.5
8.000,62,7,0.16699999999999982
8.167,62,7,0.5
8.667,62,7,0.3330000000000002
9.000,62,7,0.16699999999999982
9.167,60,5,0.5
9.667,59,4,0.16600000000000037
9.833,57,2,0.5
10.333,57,2,0.16699999999999982
10.500,57,2,0.3330000000000002
10.833,57,2,0.5
11.333,55,0,0.33399999999999963
11.667,55,0,0.16600000000000037
11.833,55,0,0.33399999999999963
12.167,55,0,0.3330000000000002
12.500,55,0,0.3330000000000002
12.833,55,0,0.5
13.333,55,0,0.33399999999999963
13.667,55,0,0.16600000000000037
13.833,57,2,0.6669999999999998
14.500,55,0,0.16699999999999982
14.667,57,2,0.16600000000000037
14.833,59,4,2.4999999999999982
17.333,55,0,0.1670000000000016
17.500,59,4,0.3329999999999984
17.833,62,7,0.8340000000000032
18.667,62,7,0.16599999999999682
18.833,62,7,0.3340000000000032
19.167,60,5,0.3329999999999984
19.500,59,4,0.3329999999999984
19.833,57,2,0.3340000000000032
20.167,57,2,1.5
21.667,62,7,0.16599999999999682
21.833,62,7,0.1670000000000016
22.000,62,7,0.1670000000000016
22.167,62,7,0.3329999999999984
22.500,62,7,0.3329999999999984
22.833,62,7,0.1670000000000016
23.000,62,7,0.1670000000000016
23.167,62,7,0.16599999999999682
23.333,62,7,0.3340000000000032
23.667,62,7,0.3329999999999984
24.000,62,7,0.3329999999999984
24.333,62,7,0.3340000000000032
24.667,62,7,0.8329999999999984
25.500,59,4,0.1670000000000016
25.667,60,5,0.16599999999999682
25.833,62,7,1.0
26.833,62,7,0.1670000000000016
27.000,60,5,0.6670000000000016
27.667,59,4,0.3329999999999984
28.000,57,2,0.6670000000000016
28.667,55,0,0.3329999999999984
29.000,55,0,7.667000000000002
36.667,55,0,0.3329999999999984
37.000,55,0,0.1670000000000016
37.167,55,0,0.5
37.667,55,0,0.3329999999999984
38.000,55,0,0.1670000000000016
38.167,55,0,0.3329999999999984
38.500,57,2,0.3329999999999984
38.833,57,2,0.3340000000000032
39.167,57,2,0.16599999999999682
39.333,55,0,0.3340000000000032
39.667,55,0,0.16599999999999682
39.833,57,2,0.3340000000000032
40.167,59,4,1.5
41.667,62,7,0.3329999999999984
42.000,62,7,0.1670000000000016
42.167,62,7,0.3329999999999984
42.500,62,7,0.5
43.000,62,7,0.5
43.500,60,5,0.1670000000000016
43.667,59,4,0.3329999999999984
44.000,57,2,0.3329999999999984
44.333,57,2,0.3340000000000032
44.667,57,2,0.16599999999999682
44.833,57,2,0.6670000000000016
45.500,55,0,0.3329999999999984
45.833,55,0,0.3340000000000032
46.167,55,0,0.3329999999999984
46.500,55,0,0.3329999999999984
46.833,55,0,0.5
47.333,55,0,0.3340000000000032
47.667,55,0,0.16599999999999682
47.833,57,2,0.5
48.333,55,0,0.1670000000000016
48.500,57,2,0.3329999999999984
48.833,59,4,1.5
50.333,59,4,0.1670000000000016
50.500,59,4,0.3329999999999984
50.833,62,7,0.3340000000000032
51.167,62,7,0.16599999999999682
51.333,62,7,0.5
51.833,62,7,0.5
52.333,60,5,0.1670000000000016
52.500,59,4,0.3329999999999984
52.833,57,2,0.1670000000000016
53.000,57,2,1.6670000000000016
54.667,62,7,0.16599999999999682
54.833,62,7,0.1670000000000016
55.000,62,7,0.1670000000000016
55.167,62,7,0.6659999999999968
55.833,62,7,0.5
56.333,62,7,0.5
56.833,62,7,0.1670000000000016
57.000,62,7,0.1670000000000016
57.167,62,7,0.5
57.667,62,7,0.16599999999999682
57.833,62,7,0.6670000000000016
58.500,62,7,0.1670000000000016
58.667,62,7,0.16599999999999682
58.833,62,7,1.0
59.833,62,7,0.1670000000000016
60.000,60,5,0.6670000000000016
60.667,59,4,0.16599999999999682
60.833,57,2,0.1670000000000016
61.000,57,2,0.6670000000000016
61.667,55,0,12.0
73.667,55,0,0.3329999999999984
74.000,55,0,0.1670000000000016
74.167,55,0,0.16599999999999682
74.333,55,0,0.6670000000000016
75.000,55,0,0.3329999999999984
75.333,55,0,0.1670000000000016
75.500,55,0,0.3329999999999984
75.833,57,2,0.5
76.333,55,0,0.1670000000000016
76.500,57,2,0.1670000000000016
76.667,59,4,1.8329999999999984
78.500,62,7,0.5
79.000,62,7,0.3329999999999984
79.333,62,7,0.3340000000000032
79.667,62,7,0.16599999999999682
79.833,62,7,0.3340000000000032
80.167,60,5,0.3329999999999984
80.500,59,4,0.3329999999999984
80.833,57,2,0.1670000000000016
81.000,57,2,0.5
81.500,57,2,0.3329999999999984
81.833,57,2,0.3340000000000032
82.167,55,0,0.5
82.667,55,0,0.3329999999999984
83.000,55,0,0.1670000000000016
83.167,55,0,0.3329999999999984
83.500,55,0,0.3329999999999984
83.833,55,0,0.5
84.333,57,2,0.1670000000000016
84.500,57,2,0.3329999999999984
84.833,57,2,0.5
85.333,55,0,0.1670000000000016
85.500,57,2,0.3329999999999984
85.833,59,4,1.5
87.333,57,2,0.1670000000000016
87.500,59,4,0.3329999999999984
87.833,62,7,0.1670000000000016
88.000,62,7,0.8329999999999984
88.833,62,7,0.3340000000000032
89.167,60,5,0.3329999999999984
89.500,59,4,0.5
90.000,57,2,0.3329999999999984
90.333,57,2,1.1670000000000016
91.500,62,7,0.3329999999999984
91.833,62,7,0.3340000000000032
92.167,62,7,0.3329999999999984
92.500,62,7,0.3329999999999984
92.833,62,7,0.3340000000000032
93.167,62,7,0.5
93.667,62,7,0.3329999999999984
94.000,62,7,0.1670000000000016
94.167,62,7,0.3329999999999984
94.500,62,7,0.3329999999999984
94.833,62,7,0.8340000000000032
95.667,59,4,0.16599999999999682
95.833,60,5,0.1670000000000016
96.000,62,7,1.0
97.000,62,7,0.1670000000000016
97.167,60,5,0.3329999999999984
97.500,59,4,0.3329999999999984
97.833,57,2,0.1670000000000016
98.000,57,2,0.6670000000000016
98.667,55,0,7.0
105.667,55,0,0.3329999999999984
106.000,55,0,0.1670000000000016
106.167,55,0,0.5
106.667,55,0,0.3329999999999984
107.000,55,0,0.1670000000000016
107.167,55,0,0.6659999999999968
107.833,57,2,0.1670000000000016
108.000,57,2,0.5
108.500,59,4,0.1670000000000016
108.667,59,4,1.8329999999999984
110.500,62,7,0.3329999999999984
110.833,62,7,0.5
111.333,62,7,0.1670000000000016
111.500,62,7,0.3329999999999984
111.833,62,7,0.3340000000000032
112.167,60,5,0.16599999999999682
112.333,60,5,0.3340000000000032
112.667,59,4,0.16599999999999682
112.833,57,2,0.3340000000000032
113.167,57,2,0.3329999999999984
113.500,57,2,0.3329999999999984
113.833,57,2,0.8340000000000032
114.667,55,0,0.3329999999999984
115.000,55,0,0.3329999999999984
115.333,55,0,0.3340000000000032
115.667,55,0,0.16599999999999682
115.833,55,0,0.1670000000000016
116.000,55,0,0.6670000000000016
116.667,57,2,0.16599999999999682
116.833,57,2,0.1670000000000016
117.000,57,2,0.3329999999999984
117.333,55,0,0.1670000000000016
117.500,55,0,0.1670000000000016
117.667,57,2,0.16599999999999682
117.833,59,4,1.5
119.333,59,4,0.5
119.833,62,7,0.3340000000000032
120.167,62,7,0.5
120.667,62,7,0.3329999999999984
121.000,62,7,0.1670000000000016
121.167,60,5,0.3329999999999984
121.500,59,4,0.5
122.000,57,2,0.5
122.500,57,2,1.0
123.500,62,7,0.5
124.000,62,7,0.1670000000000016
124.167,62,7,0.3329999999999984
124.500,62,7,0.1670000000000016
124.667,62,7,0.16599999999999682
124.833,62,7,0.3340000000000032
125.167,62,7,0.3329999999999984
125.500,62,7,0.1670000000000016
125.667,62,7,0.3329999999999984
126.000,62,7,0.3329999999999984
126.333,62,7,0.3340000000000032
126.667,62,7,0.16599999999999682
126.833,62,7,0.8340000000000032
127.667,59,4,0.16599999999999682
127.833,60,5,0.1670000000000016
128.000,62,7,0.8329999999999984
128.833,62,7,0.1670000000000016
129.000,60,5,0.3329999999999984
129.333,59,4,0.3340000000000032
129.667,57,2,0.3329999999999984
130.000,57,2,0.6670000000000016
130.667,55,0,0.3329999999999984
131.000,55,0,17.667
148.667,55,0,0.16599999999999682
148.833,55,0,0.5
149.333,55,0,0.1670000000000016
149.500,55,0,0.3329999999999984
149.833,55,0,0.8340000000000032
150.667,57,2,0.16599999999999682
150.833,57,2,0.5
151.333,57,2,0.1670000000000016
151.500,57,2,0.3329999999999984
151.833,59,4,1.8340000000000032
153.667,62,7,0.3329999999999984
154.000,62,7,0.3329999999999984
154.333,62,7,0.5
154.833,62,7,0.5
155.333,60,5,0.3340000000000032
155.667,60,5,0.3329999999999984
156.000,60,5,0.1670000000000016
156.167,60,5,0.3329999999999984
156.500,59,4,0.3329999999999984
156.833,59,4,0.6670000000000016
157.500,55,0,0.3329999999999984
157.833,55,0,0.3340000000000032
158.167,55,0,0.3329999999999984
158.500,55,0,0.1670000000000016
158.667,55,0,1.0
159.667,57,2,0.3329999999999984
160.000,57,2,0.1670000000000016
160.167,57,2,0.3329999999999984
160.500,57,2,0.3329999999999984
160.833,59,4,1.6670000000000016
162.500,62,7,0.5
163.000,62,7,0.1670000000000016
163.167,62,7,0.3329999999999984
163.500,62,7,0.5
164.000,62,7,0.1670000000000016
164.167,60,5,0.3329999999999984
164.500,59,4,0.5
165.000,57,2,0.3329999999999984
165.333,57,2,1.1670000000000016
166.500,62,7,0.3329999999999984
166.833,62,7,0.3340000000000032
167.167,62,7,0.3329999999999984
167.500,62,7,0.5
168.000,62,7,0.5
168.500,62,7,0.3329999999999984
168.833,62,7,0.1670000000000016
169.000,62,7,0.3329999999999984
169.333,62,7,0.3340000000000032
169.667,62,7,1.0
170.667,59,4,0.16599999999999682
170.833,60,5,0.1670000000000016
171.000,62,7,1.0
172.000,62,7,0.1670000000000016
172.167,60,5,0.6659999999999968
172.833,59,4,0.3340000000000032
173.167,57,2,0.3329999999999984
173.500,55,0,0.5
